"Date de création","Date de modification","concept","specificity","context","grammar, syntax, context","frequency","keyword","Pronunciation","Listen to the example","entry letter","French","An example of how this word is used:","French translation/meaning of the English example","plural and/or 3rd person form","antonyms","synonyms","homonyms","comparative","superlative","infinitive","simple past","past participle","present participle","frequent uses","For more","Id","image","video","CL syntax pdf","Look it up in Wordnik!"
"2011-06-28T18:39:34","2011-09-11T13:43:19",,,"quantity","noun, quantity","VH","unit","MF61233.mp3","AR1508.mp3","b","unité","The company was divided up into several independently functioning units.","La société a été divisée en plusieurs unités indépendantes les unes des autres.","units",,,,,,,,,,,"For more, see: ""united"" ""union""",10457,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","united","MF44027.mp3","EX44027.mp3",,"uni, unifié","United we stand, divided we fall.","L'union fait la force.",,"divided, parted","joined, unified, combined, linked, merged",,,,,,,,"United Kingdom: Royaume-Uni United Nations: Nations Unies United States: Etats-Unis","For more, see: ""unit"" ""union"" ""United Nations""",10458,,,,
"2011-06-28T18:39:34","2011-09-11T13:43:21",,,"names of people, places and things: organization","noun, proper noun: organization","H","United Nations  (U.N.)","MF24114.mp3","EX24114.mp3",,"Organisation des Nations Unies (O.N.U.)","The world headquarters of the United Nations is in New York.","Le siège mondial de l'Organisation des Nations Unies se trouve à New York.",,,,,,,,,,,,"For more, see: ""united"" ""nation""",10459,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"countries","noun, proper noun: country","VH","United States","MF24038.mp3","EX24038.mp3",,"Etats-Unis","The wide dispersion of American pop culture throughout the world sometimes gives people a distorted vision of the United States.","La vaste propagation de la culture pop américaine dans le monde donne parfois une vision déformée des Etats-Unis.",,,,,,,,,,,,"For more, see: ""America"" ""American""",10460,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","universal","MF44028.mp3","EX44028.mp3",,"universel","Love is a universal feeling.","L'amour est un sentiment universel.",,,"global",,,,,,,,,"For more, see: ""universe""",10461,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"astronomy","noun, astronomy","M","universe","MF25203.mp3","EX25203.mp3",,"univers","Is our universe infinite and eternal?","Notre univers est-il infini et éternel ?","universes",,,,,,,,,,,,10462,,,,
"2011-06-28T18:39:34","2011-09-11T13:43:19",,,,"plural",,"universities","MF81939.mp3","AR1509.mp3",,"univerpast tensetés","""universities"" is the plural of:  university",,,,,,,,,,,,,,10463,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"education","noun, education","H","university","MF25641.mp3","EX25641.mp3",,"université","He isn't happy with his job and wants to go back to university.","Il n'est pas content de son travail et veut retourner à l'université.","universities",,,,,,,,,,,,10464,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","VH","unjust","MF44029.mp3","EX44029.mp3",,"injuste","How unjust! How could the jury have acquitted him?","C'est d'une injustice ! Comment le jury a-t-il pu l'acquitter ?",,"fair","unfair, biased, prejudiced",,,,,,,,,"For more, see: ""just""",10465,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unknown","MF44030.mp3","EX44030.mp3","a","inconnu","""Who's that unknown person signing autographs over there?""                             ""I don't know.""","Qui est cet inconnu là-bas, en train de signer des autographes ?",,"known","obscure",,,,,,,,,"For more, see: ""know"" ""well-known""",10466,,,,
"2011-06-28T18:39:34","2011-09-11T13:43:19",,,"abstract or conceptual words","noun, abstract","H","unknown","MF44030.mp3","AR1510.mp3","b","inconnu","Our job is to discover the unknown.","Notre travail, c'est de découvrir l'inconnu.","unknowns","well-known",,,,,,,,,,"For more, see: ""know"" ""well-known""",10467,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","unlawful","MF44031.mp3","EX44031.mp3",,"illégal","The man was imprisoned for his unlawful acts committed against the state.","L'homme fut emprisonné pour les délits qu'il avait commis au préjudice de l'Etat.",,"legal","criminal, illegal",,,,,,,,,"For more, see: ""law"" ""court"" ""judge""",10468,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"conjunction","H","unless","MF48028.mp3","EX48028.mp3",,"à moins que, sauf si","I'll take this seat, unless you want it.","Je prends cette place, à moins que vous ne la vouliez.",,,"except if",,,,,,,,,"For more, see: ""except""",10469,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"preposition","VH","unlike","MF24438.mp3","EX24438.mp3",,"contrairement à, à la différence de","Unlike John, Otto can speak perfect English. That's quite normal, since Otto is English and John is German!","Contrairement à John, Otto parle parfaitement anglais. C'est tout à fait normal, puisqu'Otto est anglais et John allemand !",,"alike, similar",,,,,,,,,,"For more, see: ""like"" ""contrary"" ",10470,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unlikely","MF44032.mp3","EX44032.mp3",,"improbable","He hopes to win the game, but it's most unlikely.","Il espère gagner la partie, mais c'est fort improbable.",,"likely","improbable, doubtful, questionable",,,,,,,,,"For more, see: ""likely""",10471,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","unlimited","MF44033.mp3","EX44033.mp3",,"illimité","He's got unlimited influence over the whole city.","Il a une influence sans limites sur la ville entière.",,"limited",,,,,,,,,,"For more, see: ""limit"" ""limited"" ""infinite""",10472,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","unlucky","MF44034.mp3","EX44034.mp3",,"malchanceux","Yesterday I lost my umbrella, and today my wallet.  Do you think I'm just unlucky?","J'ai perdu mon parapluie hier et mon portefeuille aujourd'hui. Penses-tu que ce soit tout simplement de la malchance ?",,"lucky, fortunate","unfortunate",,,,,,,,,"For more, see: ""luck"" ""chance"" ""fortune""",10473,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adverb","M","unnecessarily","MF61234.mp3","EX61234.mp3",,"inutilement, pour rien","I know you don't like me. You're unnecessarily rude and impolite to me.","Cela ne sert à rien d'être désagréable et grossier avec moi, je sais que vous ne m'aimez pas.",,"necessarily","needlessly, excessively",,,,,,,,,"For more, see: ""unnecessary""",10474,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unnecessary","MF44035.mp3","EX44035.mp3",,"inutile, superflu","All this fuss is quite unnecessary.","C'est beaucoup de bruit pour pas grand chose.",,"necessary, essential","useless, superfluous, uncalled-for",,,,,,,,,"For more, see: ""unnecessarily"" ""necessary""",10475,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unofficial","MF44036.mp3","EX44036.mp3",,"privé, non officiel, officieux","The President made an unofficial visit to see the Senator.","Le président a fait une visite privée au sénateur.",,"official, formal","informal",,,,,,,,,,10476,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","unpaid","MF44038.mp3","EX44038.mp3","b","bénévole","The studio recruited many unpaid extras for the final scene.","Le studio a recruté beaucoup d'extras bénévoles pour la dernière scène.",,"paid","volunteer",,,,,,,,,,10477,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","unpaid","MF44037.mp3","EX44037.mp3","a","impayé, non acquitté","Just look at all of these unpaid bills!","Regarde toutes ces factures impayées !",,"paid","uncompensated, gratuitous, freewill",,,,,,,,,"For more, see: ""pay""",10478,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unpleasant","MF44039.mp3","EX44039.mp3",,"déplaisant, désagréable","Do you find cold weather unpleasant?","Vous n'aimez pas le froid ?",,"pleasant, pleasing, agreeable, gratifying","disagreeable, unhappy",,,,,,,,,"For more, see: ""please"" ""satisfy""",10479,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","M","unplug","MF33061.mp3","EX33061.mp3","a","débrancher","The house burnt down because the owners had forgotten to unplug an iron.","La maison a brûlé parce que les propriétaires avaient oublié de débrancher un fer à repasser.",,"plug in",,,,,"to unplug","unplugged","unplugged","unplugging",,"For more, see: ""plug""",10480,,,,
"2011-06-28T18:39:34","2011-09-11T13:43:19",,,,"verb, past tense",,"unplugged","MF64678.mp3","AR1511.mp3",,,"""unplugged"" is the past tense of:  unplug",,,,,,,,,,,,,,10481,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","unpopular","MF44040.mp3","EX44040.mp3",,"impopulaire","The Minister had become so unpopular that he had to resign.","Le ministre était devenu si impopulaire qu'il a dû démissionner.",,"popular","disliked, unfavored",,,,,,,,,"For more, see: ""popular""",10482,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unpredictable","MF44041.mp3","EX44041.mp3",,"imprévisible, incertain","The weather has been unpredictable lately.  Yesterday it snowed, and today it rained.","Le temps est très imprévisible dernièrement. Il neigeait hier et voilà qu'aujourd'hui il pleut.",,"predictable, certain, firm, sure","uncertain, unsure",,,,,,,,,"For more, see: ""future""",10483,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","unprofitable","MF44042.mp3","EX44042.mp3",,"non rentable","Contrary to our expectations, the campaign proved to be unprofitable.","Contrairement à nos attentes, la campagne ne s'est pas révélée rentable.",,"profitable, lucrative, advantageous","disadvantageous, profitless",,,,,,,,,"For more, see: ""profitable""",10484,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unqualified","MF44043.mp3","EX44043.mp3",,"non qualifié, non diplômé","I'm unqualified for the job because I don't have the right type of degree.","Je ne suis pas qualifié pour ce poste parce que je n'ai pas les diplômes requis.",,"qualified, competent, able","incompetent, unfit, unsuitable",,,,,,,,,"For more, see: ""qualification""",10485,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","unreadable","MF44044.mp3","EX44044.mp3",,"illisible","You know your handwriting is unreadable, so type the letter.","Vous savez que votre écriture est illisible, alors tapez cette lettre à la machine.",,"legible, readable","illegible, indecipherable",,,,,,,,,"For more, see: ""read""",10486,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unreal","MF44045.mp3","EX44045.mp3",,"irréel","Our voyage into the Andes mountains was so spectacular it seemed unreal.","Notre traversée des Andes a été tellement magnifique qu'elle m'a semblé irréelle.",,"real","fictitious, fantastical",,,,,,,,,"For more, see: ""fantasy""",10487,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","unrealistic","MF44046.mp3","EX44046.mp3",,"irréaliste","It's unrealistic of you to expect to finish all of those things in one week.","C'est complètement irréaliste de votre part d'imaginer que je puisse finir tout ce travail en une seule semaine.",,"realistic","impractical",,,,,,,,,"For more, see: ""reality""",10488,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","unreasonable","MF44047.mp3","EX44047.mp3",,"déraisonnable, non raisonnable","You're being unreasonable!","Tu n'es pas raisonnable !",,"reasonable","illogical, irrational",,,,,,,,,"For more, see: ""reasonable""",10489,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","unreliable","MF44048.mp3","EX44048.mp3",,"sur qui on ne peut pas compter, peu fiable","Don't trust him. He's unreliable.","Ne te fie pas à lui, on ne peut pas compter sur lui.",,"dependable","undependable, untrustworthy, irresponsible",,,,,,,,,"For more, see: ""reliable"" ""undependable""",10490,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unruly","MF44049.mp3","EX44049.mp3",,"indiscipliné, turbulent","My two big dogs can sometimes be unruly.","Mes deux gros chiens peuvent parfois se montrer très indisciplinés.",,"obedient, well-behaved, good-natured","wild, disobedient, naughty",,,,,,,,,,10491,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","unsafe","MF44050.mp3","EX44050.mp3",,"dangereux, peu sûr","Don't you think that roller coaster is unsafe?  Look, it goes upside-down!","Tu ne crois pas que ces montagnes russes soient dangereuses ? Regarde, les gens ont la tête en bas !",,"safe, dependable, sound","dangerous, uncertain, unreliable, unsound",,,,,,,,,"For more, see: ""safety""",10492,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unsettled","MF44051.mp3","EX44051.mp3",,"impayé, non réglé, non acquitté / perturbé, instable","Brian left town in a hurry so his accounts are still unsettled.","Brian a quitté la ville précipitamment, en y laissant des impayés.",,"settled, stable, constant, certain, paid","restless, uneasy, unstable / unpaid",,,,,,,,,,10493,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","unsound","MF44052.mp3","EX44052.mp3",,"en mauvais état, peu solide, précaire","That bridge is structurally unsound if it can't support more than 5 cars at a time.","Ce pont est structurellement défectueux, puisqu'il ne peut supporter plus de 5 voitures à la fois.",,"sound, strong, solid","weak, dangerous",,,,,,,,,,10494,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unsuccessful","MF44053.mp3","EX44053.mp3",,"sans succès, qui ne prospère pas","Our business was unsuccessful after the stock market plunged.","Nos affaires ont périclité après la chute du marché boursier.",,"successful, prosperous","failing",,,,,,,,,"For more, see: ""success""",10495,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective",,"unsuitable","MF61235.mp3","EX61235.mp3",,"non convenable, peu approprié","That's unsuitable for children.",,,"suitable, appropriate","unfit, inappropriate",,,,,,,,,,10496,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unthinkable","MF44054.mp3","EX44054.mp3",,"inconcevable, impensable","Don't you think it's unthinkable to arrive 2 hours late for an appointment?","Tu ne trouve pas inadmissible qu'on arrive à un rendez-vous avec 2 heures de retard ?",,"credible, believable","incredible, inconceivable, unimaginable",,,,,,,,,,10497,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"preposition","H","until","MF24439.mp3","EX24439.mp3","b","jusqu'à","What will you do until midnight?","Qu'est-ce que tu vas faire jusqu'à minuit ?",,,"till, up till, prior to",,,,,,,,,"For more, see: ""till""",10498,,,,
"2011-06-28T18:39:34","2011-09-11T13:43:19",,,,"conjunction","H","until","MF24439.mp3","AR1512.mp3","a","jusqu'à ce que","He watched TV until we came.","Il a regardé la télévision en attendant qu'on arrive.",,,"till, up till, prior to",,,,,,,,,"For more, see: ""till""",10499,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","until","MF18158.mp3","EX18158.mp3",,,"""Until we meet again.""","A la prochaine fois.",,,,,,,,,,,,,10500,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","unused","MF44055.mp3","EX44055.mp3",,"nouveau, neuf, qui n'a jamais servi","""Are these shoes really unused?"", the customer asked the shopkeeper.","""Ces chaussures sont-elles vraiment neuves ?"", demanda le client à la vendeuse.",,"used","new, brand-new",,,,,,,,,"For more, see: ""use"" ""used"" ""new""",10501,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unusual","MF44056.mp3","EX44056.mp3",,"inhabituel, exceptionnel, insolite","I find it rather unusual for her to be this late.","Un tel retard, ça m'étonne de sa part.",,"usual","exceptional, extraordinary, rare, singular, uncommon, unique",,,,,,,,,"For more, see: ""unusually"" ""usual""",10502,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adverb","H","unusually","MF61238.mp3","EX61238.mp3",,"exceptionnellement","We had an unusually loud party last night, and the neighbors called the police!","Nous avons eu une soirée exceptionnellement bruyante la nuit dernière, les voisins ont appelé la police !",,"usually","exceptionally, extremely, rarely",,,,,,,,,"For more, see: ""usual"" ""usually""",10503,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","M","unwrap","MF33062.mp3","EX33062.mp3","a","déballer, ouvrir","I'm very anxious to unwrap these gifts!","Je suis très impatient de déballer ces cadeaux !",,"wrap",,,,,"to unwrap","unwrapped","unwrapped","unwrapping",,"For more, see: ""wrap""",10504,,,,
